course_id,course_code,course_name,enrollment_id,enrollment_status,start_date,completion_date,student_id,service_number,first_name,last_name,email,rank,student_status,company_name,contact_number,gender,date_of_birth
20,ENG-258,Engineering Deleniti 5,853,Completed,2025-12-12,2026-02-26,216,SN-2021-6265,Riaan,Sibanda,riaan.sibanda@iqbal-hudson.com,Recruit,Active,Company Saepe 36,+27 73 655 1214,Male,2006-08-26
27,TAC-105,Tactics Odio 3,854,Completed,2025-12-15,2026-02-03,216,SN-2021-6265,Riaan,Sibanda,riaan.sibanda@iqbal-hudson.com,Recruit,Active,Company Saepe 36,+27 73 655 1214,Male,2006-08-26
8,TAC-839,Tactics Magni 2,855,Completed,2025-05-30,2025-07-27,216,SN-2021-6265,Riaan,Sibanda,riaan.sibanda@iqbal-hudson.com,Recruit,Active,Company Saepe 36,+27 73 655 1214,Male,2006-08-26
23,INT-111,Intelligence Est 2,856,Completed,2025-01-15,2025-03-06,216,SN-2021-6265,Riaan,Sibanda,riaan.sibanda@iqbal-hudson.com,Recruit,Active,Company Saepe 36,+27 73 655 1214,Male,2006-08-26
26,WEA-874,Weapons Odit 3,857,Failed,2025-11-02,2025-12-08,217,SN-2022-3425,Jill,Naidoo,jill.naidoo@woods.com,Cadet,Active,Company Architecto 12,+27 62 290 8324,Female,2005-09-24
24,TAC-593,Tactics Eligendi 4,858,Completed,2025-09-24,2025-12-18,217,SN-2022-3425,Jill,Naidoo,jill.naidoo@woods.com,Cadet,Active,Company Architecto 12,+27 62 290 8324,Female,2005-09-24
8,TAC-839,Tactics Magni 2,859,Completed,2025-08-19,2025-11-13,217,SN-2022-3425,Jill,Naidoo,jill.naidoo@woods.com,Cadet,Active,Company Architecto 12,+27 62 290 8324,Female,2005-09-24
30,ENG-671,Engineering Eum 4,860,Completed,2025-07-25,2025-09-14,218,SN-2025-8540,Hollie,Patel,hollie.patel@gray.com,Cadet,Active,Company Sunt 93,+27 83 442 6967,Female,1995-01-25
20,ENG-258,Engineering Deleniti 5,861,Completed,2025-10-09,2025-11-08,218,SN-2025-8540,Hollie,Patel,hollie.patel@gray.com,Cadet,Active,Company Sunt 93,+27 83 442 6967,Female,1995-01-25
21,INT-540,Intelligence Pariatur 1,862,Completed,2025-02-08,2025-04-16,218,SN-2025-8540,Hollie,Patel,hollie.patel@gray.com,Cadet,Active,Company Sunt 93,+27 83 442 6967,Female,1995-01-25
9,ENG-738,Engineering Magnam 1,863,Completed,2025-08-07,2025-10-14,218,SN-2025-8540,Hollie,Patel,hollie.patel@gray.com,Cadet,Active,Company Sunt 93,+27 83 442 6967,Female,1995-01-25
25,LEA-987,Leadership Corporis 2,864,Completed,2025-03-06,2025-04-16,219,SN-2024-2383,Lerato,Sullivan,lerato.sullivan@mdladla-mcwaye.com,Cadet,Active,Company Sunt 93,+27 84 521 3011,Female,2004-04-01
10,TAC-354,Tactics Qui 4,865,Failed,2025-03-04,2025-04-16,219,SN-2024-2383,Lerato,Sullivan,lerato.sullivan@mdladla-mcwaye.com,Cadet,Active,Company Sunt 93,+27 84 521 3011,Female,2004-04-01
12,TAC-960,Tactics Ipsa 3,866,Completed,2025-12-20,2026-02-24,219,SN-2024-2383,Lerato,Sullivan,lerato.sullivan@mdladla-mcwaye.com,Cadet,Active,Company Sunt 93,+27 84 521 3011,Female,2004-04-01
19,WEA-297,Weapons Doloremque 4,867,Completed,2025-09-09,2025-11-09,219,SN-2024-2383,Lerato,Sullivan,lerato.sullivan@mdladla-mcwaye.com,Cadet,Active,Company Sunt 93,+27 84 521 3011,Female,2004-04-01
4,TAC-784,Tactics Harum 4,868,Completed,2025-04-06,2025-05-08,220,SN-2022-8013,Willem,Martin,willem.martin@nyawokhulu-sithuli.com,Recruit,Active,Company Id 33,+27 76 967 4345,Male,2004-07-23
27,TAC-105,Tactics Odio 3,869,Completed,2025-02-11,2025-05-08,220,SN-2022-8013,Willem,Martin,willem.martin@nyawokhulu-sithuli.com,Recruit,Active,Company Id 33,+27 76 967 4345,Male,2004-07-23
14,INT-386,Intelligence Consequatur 5,870,Completed,2025-01-30,2025-03-26,220,SN-2022-8013,Willem,Martin,willem.martin@nyawokhulu-sithuli.com,Recruit,Active,Company Id 33,+27 76 967 4345,Male,2004-07-23
21,INT-540,Intelligence Pariatur 1,871,Completed,2025-07-30,2025-10-19,221,SN-2025-7693,Zanele,Ncongwane,zanele.ncongwane@mabhoko.com,Cadet,Active,Company Id 33,+27 73 335 3590,Female,2004-03-18
20,ENG-258,Engineering Deleniti 5,872,Completed,2025-03-30,2025-06-27,221,SN-2025-7693,Zanele,Ncongwane,zanele.ncongwane@mabhoko.com,Cadet,Active,Company Id 33,+27 73 335 3590,Female,2004-03-18
27,TAC-105,Tactics Odio 3,873,Completed,2025-01-20,2025-03-26,221,SN-2025-7693,Zanele,Ncongwane,zanele.ncongwane@mabhoko.com,Cadet,Active,Company Id 33,+27 73 335 3590,Female,2004-03-18
6,INT-623,Intelligence Unde 1,874,Completed,2025-07-29,2025-10-05,221,SN-2025-7693,Zanele,Ncongwane,zanele.ncongwane@mabhoko.com,Cadet,Active,Company Id 33,+27 73 335 3590,Female,2004-03-18
1,INT-179,Intelligence Occaecati 4,875,Completed,2026-01-01,2026-03-30,222,SN-2021-3582,Sally,Patel,sally.patel@gwija-ngobisi.com,Cadet,Active,Company Saepe 36,+27 74 109 2269,Female,2003-06-24
30,ENG-671,Engineering Eum 4,876,Completed,2025-06-08,2025-07-25,222,SN-2021-3582,Sally,Patel,sally.patel@gwija-ngobisi.com,Cadet,Active,Company Saepe 36,+27 74 109 2269,Female,2003-06-24
27,TAC-105,Tactics Odio 3,877,Completed,2025-08-25,2025-11-20,222,SN-2021-3582,Sally,Patel,sally.patel@gwija-ngobisi.com,Cadet,Active,Company Saepe 36,+27 74 109 2269,Female,2003-06-24
25,LEA-987,Leadership Corporis 2,878,Completed,2025-08-05,2025-10-14,223,SN-2022-5080,Tendai,Nkosi,tendai.nkosi@mlalane.com,Private,Active,Company Architecto 12,+27 74 227 5969,Female,1997-05-01
10,TAC-354,Tactics Qui 4,879,Completed,2025-03-01,2025-05-08,223,SN-2022-5080,Tendai,Nkosi,tendai.nkosi@mlalane.com,Private,Active,Company Architecto 12,+27 74 227 5969,Female,1997-05-01
20,ENG-258,Engineering Deleniti 5,880,Completed,2025-02-05,2025-03-16,223,SN-2022-5080,Tendai,Nkosi,tendai.nkosi@mlalane.com,Private,Active,Company Architecto 12,+27 74 227 5969,Female,1997-05-01
2,ENG-406,Engineering Impedit 2,881,Completed,2025-11-05,2025-12-17,224,SN-2021-7921,Tinashe,Molefe,tinashe.molefe@barrett.org,Cadet,Active,Company Id 33,+27 72 814 3839,Female,2005-08-18
29,ENG-19,Engineering Similique 1,882,Failed,2025-06-20,2025-07-28,224,SN-2021-7921,Tinashe,Molefe,tinashe.molefe@barrett.org,Cadet,Active,Company Id 33,+27 72 814 3839,Female,2005-08-18
9,ENG-738,Engineering Magnam 1,883,Completed,2025-08-11,2025-10-21,224,SN-2021-7921,Tinashe,Molefe,tinashe.molefe@barrett.org,Cadet,Active,Company Id 33,+27 72 814 3839,Female,2005-08-18
30,ENG-671,Engineering Eum 4,884,Completed,2025-04-30,2025-07-24,224,SN-2021-7921,Tinashe,Molefe,tinashe.molefe@barrett.org,Cadet,Active,Company Id 33,+27 72 814 3839,Female,2005-08-18
2,ENG-406,Engineering Impedit 2,885,Failed,2025-12-24,2026-02-14,225,SN-2022-2469,Owethu,Gwija,owethu.gwija@harper.net,Recruit,Active,Company Id 33,+27 72 346 4400,Female,1999-03-26
9,ENG-738,Engineering Magnam 1,886,Completed,2025-06-11,2025-09-09,225,SN-2022-2469,Owethu,Gwija,owethu.gwija@harper.net,Recruit,Active,Company Id 33,+27 72 346 4400,Female,1999-03-26
14,INT-386,Intelligence Consequatur 5,887,Completed,2025-10-05,2025-12-02,225,SN-2022-2469,Owethu,Gwija,owethu.gwija@harper.net,Recruit,Active,Company Id 33,+27 72 346 4400,Female,1999-03-26
26,WEA-874,Weapons Odit 3,888,Completed,2025-04-15,2025-05-27,225,SN-2022-2469,Owethu,Gwija,owethu.gwija@harper.net,Recruit,Active,Company Id 33,+27 72 346 4400,Female,1999-03-26
5,LEA-358,Leadership Corrupti 3,889,Completed,2025-06-07,2025-07-07,225,SN-2022-2469,Owethu,Gwija,owethu.gwija@harper.net,Recruit,Active,Company Id 33,+27 72 346 4400,Female,1999-03-26
27,TAC-105,Tactics Odio 3,890,Completed,2025-05-19,2025-06-29,226,SN-2022-6584,Thuthukile,Ntshalintshali,thuthukile.ntshalintshali@maduma-ndlovu.biz,Private,Active,Company Adipisci 10,+27 61 575 5849,Male,2001-01-26
5,LEA-358,Leadership Corrupti 3,891,Failed,2025-06-19,2025-07-27,226,SN-2022-6584,Thuthukile,Ntshalintshali,thuthukile.ntshalintshali@maduma-ndlovu.biz,Private,Active,Company Adipisci 10,+27 61 575 5849,Male,2001-01-26
12,TAC-960,Tactics Ipsa 3,892,Completed,2025-08-11,2025-11-04,226,SN-2022-6584,Thuthukile,Ntshalintshali,thuthukile.ntshalintshali@maduma-ndlovu.biz,Private,Active,Company Adipisci 10,+27 61 575 5849,Male,2001-01-26
16,INT-29,Intelligence Debitis 2,893,Completed,2025-07-29,2025-09-08,226,SN-2022-6584,Thuthukile,Ntshalintshali,thuthukile.ntshalintshali@maduma-ndlovu.biz,Private,Active,Company Adipisci 10,+27 61 575 5849,Male,2001-01-26
23,INT-111,Intelligence Est 2,894,Completed,2025-05-23,2025-07-04,226,SN-2022-6584,Thuthukile,Ntshalintshali,thuthukile.ntshalintshali@maduma-ndlovu.biz,Private,Active,Company Adipisci 10,+27 61 575 5849,Male,2001-01-26
30,ENG-671,Engineering Eum 4,895,Failed,2025-08-01,2025-09-20,227,SN-2022-704,Emma,Mahlalela,emma.mahlalela@mitchell-noble.org,Recruit,Active,Company Id 33,+27 84 677 5857,Female,2005-11-25
13,ENG-947,Engineering Quasi 2,896,Completed,2026-01-02,2026-02-16,227,SN-2022-704,Emma,Mahlalela,emma.mahlalela@mitchell-noble.org,Recruit,Active,Company Id 33,+27 84 677 5857,Female,2005-11-25
27,TAC-105,Tactics Odio 3,897,Failed,2025-04-20,2025-05-20,227,SN-2022-704,Emma,Mahlalela,emma.mahlalela@mitchell-noble.org,Recruit,Active,Company Id 33,+27 84 677 5857,Female,2005-11-25
20,ENG-258,Engineering Deleniti 5,898,Completed,2025-04-02,2025-05-26,227,SN-2022-704,Emma,Mahlalela,emma.mahlalela@mitchell-noble.org,Recruit,Active,Company Id 33,+27 84 677 5857,Female,2005-11-25
17,INT-234,Intelligence In 2,899,Completed,2025-09-28,2025-12-23,228,SN-2023-9332,Noxolo,Ndiyema,noxolo.ndiyema@dobson.com,Recruit,Active,Company Architecto 12,+27 71 604 1635,Female,2008-01-10
3,TAC-160,Tactics Reprehenderit 4,900,Completed,2026-01-07,2026-03-12,228,SN-2023-9332,Noxolo,Ndiyema,noxolo.ndiyema@dobson.com,Recruit,Active,Company Architecto 12,+27 71 604 1635,Female,2008-01-10
1,INT-179,Intelligence Occaecati 4,901,Completed,2025-08-19,2025-11-03,228,SN-2023-9332,Noxolo,Ndiyema,noxolo.ndiyema@dobson.com,Recruit,Active,Company Architecto 12,+27 71 604 1635,Female,2008-01-10
16,INT-29,Intelligence Debitis 2,902,Completed,2025-09-22,2025-10-30,228,SN-2023-9332,Noxolo,Ndiyema,noxolo.ndiyema@dobson.com,Recruit,Active,Company Architecto 12,+27 71 604 1635,Female,2008-01-10
6,INT-623,Intelligence Unde 1,903,Failed,2025-08-25,2025-11-19,229,SN-2020-2733,Tendai,Sibanda,tendai.sibanda@taylor-smith.com,Cadet,Active,Company Id 33,+27 62 349 9118,Female,1995-02-01
27,TAC-105,Tactics Odio 3,904,Failed,2025-08-14,2025-09-29,229,SN-2020-2733,Tendai,Sibanda,tendai.sibanda@taylor-smith.com,Cadet,Active,Company Id 33,+27 62 349 9118,Female,1995-02-01
18,ENG-849,Engineering Natus 3,905,Completed,2025-04-08,2025-06-26,229,SN-2020-2733,Tendai,Sibanda,tendai.sibanda@taylor-smith.com,Cadet,Active,Company Id 33,+27 62 349 9118,Female,1995-02-01
29,ENG-19,Engineering Similique 1,906,Completed,2025-07-09,2025-08-12,229,SN-2020-2733,Tendai,Sibanda,tendai.sibanda@taylor-smith.com,Cadet,Active,Company Id 33,+27 62 349 9118,Female,1995-02-01
11,INT-616,Intelligence Laboriosam 4,907,Failed,2025-07-04,2025-09-22,229,SN-2020-2733,Tendai,Sibanda,tendai.sibanda@taylor-smith.com,Cadet,Active,Company Id 33,+27 62 349 9118,Female,1995-02-01
3,TAC-160,Tactics Reprehenderit 4,908,Failed,2025-06-19,2025-08-25,230,SN-2021-2743,Nomcebo,Cunningham,nomcebo.cunningham@jali.biz,Private,Active,Company Architecto 12,+27 73 706 3176,Male,2000-12-01
26,WEA-874,Weapons Odit 3,909,Completed,2025-05-26,2025-08-12,230,SN-2021-2743,Nomcebo,Cunningham,nomcebo.cunningham@jali.biz,Private,Active,Company Architecto 12,+27 73 706 3176,Male,2000-12-01
11,INT-616,Intelligence Laboriosam 4,910,Failed,2025-01-16,2025-03-27,230,SN-2021-2743,Nomcebo,Cunningham,nomcebo.cunningham@jali.biz,Private,Active,Company Architecto 12,+27 73 706 3176,Male,2000-12-01
8,TAC-839,Tactics Magni 2,911,Completed,2025-06-03,2025-07-07,230,SN-2021-2743,Nomcebo,Cunningham,nomcebo.cunningham@jali.biz,Private,Active,Company Architecto 12,+27 73 706 3176,Male,2000-12-01
3,TAC-160,Tactics Reprehenderit 4,912,Completed,2025-09-19,2025-12-03,231,SN-2023-7372,Aaron,Phungula,aaron.phungula@mdaka.com,Recruit,Active,Company Id 33,+27 83 297 5563,Male,2004-07-19
12,TAC-960,Tactics Ipsa 3,913,Failed,2025-03-15,2025-05-07,231,SN-2023-7372,Aaron,Phungula,aaron.phungula@mdaka.com,Recruit,Active,Company Id 33,+27 83 297 5563,Male,2004-07-19
16,INT-29,Intelligence Debitis 2,914,Failed,2025-07-25,2025-10-08,231,SN-2023-7372,Aaron,Phungula,aaron.phungula@mdaka.com,Recruit,Active,Company Id 33,+27 83 297 5563,Male,2004-07-19
30,ENG-671,Engineering Eum 4,915,Completed,2025-03-20,2025-06-01,232,SN-2020-4225,Sibonelo,Gence,sibonelo.gence@williams-smith.biz,Recruit,Active,Company Architecto 12,+27 83 991 7422,Female,2005-07-16
22,INT-17,Intelligence Assumenda 2,916,Failed,2025-07-05,2025-08-24,232,SN-2020-4225,Sibonelo,Gence,sibonelo.gence@williams-smith.biz,Recruit,Active,Company Architecto 12,+27 83 991 7422,Female,2005-07-16
23,INT-111,Intelligence Est 2,917,Completed,2026-01-01,2026-02-20,232,SN-2020-4225,Sibonelo,Gence,sibonelo.gence@williams-smith.biz,Recruit,Active,Company Architecto 12,+27 83 991 7422,Female,2005-07-16
28,TAC-550,Tactics Cumque 1,918,Completed,2025-05-07,2025-06-19,233,SN-2025-315,Dumisani,Moyo,dumisani.moyo@daly.com,Cadet,Active,Company Adipisci 10,+27 63 298 7978,Male,1995-12-13
13,ENG-947,Engineering Quasi 2,919,Completed,2026-01-06,2026-03-27,233,SN-2025-315,Dumisani,Moyo,dumisani.moyo@daly.com,Cadet,Active,Company Adipisci 10,+27 63 298 7978,Male,1995-12-13
10,TAC-354,Tactics Qui 4,920,Failed,2025-04-14,2025-05-25,233,SN-2025-315,Dumisani,Moyo,dumisani.moyo@daly.com,Cadet,Active,Company Adipisci 10,+27 63 298 7978,Male,1995-12-13
14,INT-386,Intelligence Consequatur 5,921,Failed,2025-03-13,2025-05-30,234,SN-2023-4824,Nozizwe,Jones,nozizwe.jones@watkins-green.com,Cadet,Active,Company Adipisci 10,+27 82 863 1037,Male,2000-07-12
12,TAC-960,Tactics Ipsa 3,922,Completed,2025-02-03,2025-03-18,234,SN-2023-4824,Nozizwe,Jones,nozizwe.jones@watkins-green.com,Cadet,Active,Company Adipisci 10,+27 82 863 1037,Male,2000-07-12
8,TAC-839,Tactics Magni 2,923,Completed,2025-08-21,2025-11-02,234,SN-2023-4824,Nozizwe,Jones,nozizwe.jones@watkins-green.com,Cadet,Active,Company Adipisci 10,+27 82 863 1037,Male,2000-07-12
28,TAC-550,Tactics Cumque 1,924,Completed,2025-05-16,2025-06-27,234,SN-2023-4824,Nozizwe,Jones,nozizwe.jones@watkins-green.com,Cadet,Active,Company Adipisci 10,+27 82 863 1037,Male,2000-07-12
27,TAC-105,Tactics Odio 3,925,Completed,2025-05-11,2025-06-21,234,SN-2023-4824,Nozizwe,Jones,nozizwe.jones@watkins-green.com,Cadet,Active,Company Adipisci 10,+27 82 863 1037,Male,2000-07-12
24,TAC-593,Tactics Eligendi 4,926,Completed,2025-03-03,2025-05-21,235,SN-2023-1362,Julie,Maphalala,julie.maphalala@ngcamane-msane.net,Recruit,Active,Company Architecto 12,+27 62 682 9978,Female,2000-02-03
9,ENG-738,Engineering Magnam 1,927,Failed,2025-07-14,2025-08-30,235,SN-2023-1362,Julie,Maphalala,julie.maphalala@ngcamane-msane.net,Recruit,Active,Company Architecto 12,+27 62 682 9978,Female,2000-02-03
4,TAC-784,Tactics Harum 4,928,Completed,2025-01-25,2025-04-03,235,SN-2023-1362,Julie,Maphalala,julie.maphalala@ngcamane-msane.net,Recruit,Active,Company Architecto 12,+27 62 682 9978,Female,2000-02-03
27,TAC-105,Tactics Odio 3,929,Completed,2025-11-21,2026-01-09,235,SN-2023-1362,Julie,Maphalala,julie.maphalala@ngcamane-msane.net,Recruit,Active,Company Architecto 12,+27 62 682 9978,Female,2000-02-03
22,INT-17,Intelligence Assumenda 2,930,Completed,2025-09-05,2025-11-12,235,SN-2023-1362,Julie,Maphalala,julie.maphalala@ngcamane-msane.net,Recruit,Active,Company Architecto 12,+27 62 682 9978,Female,2000-02-03
12,TAC-960,Tactics Ipsa 3,931,Completed,2025-01-20,2025-02-26,236,SN-2025-3829,Rachael,Venter,rachael.venter@lubelo-khawula.net,Cadet,Active,Company Id 33,+27 74 508 3607,Male,2002-08-20
3,TAC-160,Tactics Reprehenderit 4,932,Completed,2025-05-29,2025-08-22,236,SN-2025-3829,Rachael,Venter,rachael.venter@lubelo-khawula.net,Cadet,Active,Company Id 33,+27 74 508 3607,Male,2002-08-20
26,WEA-874,Weapons Odit 3,933,Completed,2025-02-22,2025-05-16,236,SN-2025-3829,Rachael,Venter,rachael.venter@lubelo-khawula.net,Cadet,Active,Company Id 33,+27 74 508 3607,Male,2002-08-20
4,TAC-784,Tactics Harum 4,934,Completed,2025-03-26,2025-06-16,237,SN-2023-4350,Farai,Venter,farai.venter@osborne.com,Private,Active,Company Id 33,+27 73 150 9774,Male,2004-05-28
30,ENG-671,Engineering Eum 4,935,Completed,2025-11-25,2026-02-01,237,SN-2023-4350,Farai,Venter,farai.venter@osborne.com,Private,Active,Company Id 33,+27 73 150 9774,Male,2004-05-28
19,WEA-297,Weapons Doloremque 4,936,Completed,2025-05-11,2025-06-11,237,SN-2023-4350,Farai,Venter,farai.venter@osborne.com,Private,Active,Company Id 33,+27 73 150 9774,Male,2004-05-28
22,INT-17,Intelligence Assumenda 2,937,Completed,2025-06-14,2025-08-11,237,SN-2023-4350,Farai,Venter,farai.venter@osborne.com,Private,Active,Company Id 33,+27 73 150 9774,Male,2004-05-28
21,INT-540,Intelligence Pariatur 1,938,Completed,2025-07-02,2025-09-13,237,SN-2023-4350,Farai,Venter,farai.venter@osborne.com,Private,Active,Company Id 33,+27 73 150 9774,Male,2004-05-28
5,LEA-358,Leadership Corrupti 3,939,Completed,2025-09-02,2025-11-06,238,SN-2022-7576,Nomcebo,Manqele,nomcebo.manqele@lawson-hall.com,Recruit,Active,Company Architecto 12,+27 78 993 1069,Female,2000-02-02
15,LEA-49,Leadership Neque 4,940,Completed,2025-07-17,2025-10-03,238,SN-2022-7576,Nomcebo,Manqele,nomcebo.manqele@lawson-hall.com,Recruit,Active,Company Architecto 12,+27 78 993 1069,Female,2000-02-02
22,INT-17,Intelligence Assumenda 2,941,Failed,2025-08-26,2025-11-14,238,SN-2022-7576,Nomcebo,Manqele,nomcebo.manqele@lawson-hall.com,Recruit,Active,Company Architecto 12,+27 78 993 1069,Female,2000-02-02
18,ENG-849,Engineering Natus 3,942,Completed,2025-04-24,2025-06-07,238,SN-2022-7576,Nomcebo,Manqele,nomcebo.manqele@lawson-hall.com,Recruit,Active,Company Architecto 12,+27 78 993 1069,Female,2000-02-02
11,INT-616,Intelligence Laboriosam 4,943,Failed,2025-07-07,2025-09-26,239,SN-2023-1168,Thembekile,Venter,thembekile.venter@wells.info,Cadet,Active,Company Architecto 12,+27 78 120 8670,Male,1997-07-08
17,INT-234,Intelligence In 2,944,Failed,2025-09-06,2025-10-31,239,SN-2023-1168,Thembekile,Venter,thembekile.venter@wells.info,Cadet,Active,Company Architecto 12,+27 78 120 8670,Male,1997-07-08
29,ENG-19,Engineering Similique 1,945,Completed,2025-06-08,2025-07-11,239,SN-2023-1168,Thembekile,Venter,thembekile.venter@wells.info,Cadet,Active,Company Architecto 12,+27 78 120 8670,Male,1997-07-08
1,INT-179,Intelligence Occaecati 4,946,Completed,2025-07-20,2025-09-03,240,SN-2020-1378,Caroline,Mkhonza,caroline.mkhonza@robinson.co.uk,Cadet,Active,Company Adipisci 10,+27 82 610 6289,Female,2007-08-28
17,INT-234,Intelligence In 2,947,Failed,2025-03-20,2025-05-28,240,SN-2020-1378,Caroline,Mkhonza,caroline.mkhonza@robinson.co.uk,Cadet,Active,Company Adipisci 10,+27 82 610 6289,Female,2007-08-28
2,ENG-406,Engineering Impedit 2,948,Failed,2025-08-13,2025-10-05,240,SN-2020-1378,Caroline,Mkhonza,caroline.mkhonza@robinson.co.uk,Cadet,Active,Company Adipisci 10,+27 82 610 6289,Female,2007-08-28
4,TAC-784,Tactics Harum 4,949,Completed,2025-08-04,2025-10-05,240,SN-2020-1378,Caroline,Mkhonza,caroline.mkhonza@robinson.co.uk,Cadet,Active,Company Adipisci 10,+27 82 610 6289,Female,2007-08-28
26,WEA-874,Weapons Odit 3,950,Failed,2025-02-11,2025-04-03,240,SN-2020-1378,Caroline,Mkhonza,caroline.mkhonza@robinson.co.uk,Cadet,Active,Company Adipisci 10,+27 82 610 6289,Female,2007-08-28
28,TAC-550,Tactics Cumque 1,951,Completed,2025-05-31,2025-07-07,241,SN-2022-1132,Willem,Sompisi,willem.sompisi@mantshinga-nyawokhulu.com,Cadet,Active,Company Sunt 93,+27 78 682 5036,Male,1999-12-06
14,INT-386,Intelligence Consequatur 5,952,Failed,2025-08-27,2025-10-01,241,SN-2022-1132,Willem,Sompisi,willem.sompisi@mantshinga-nyawokhulu.com,Cadet,Active,Company Sunt 93,+27 78 682 5036,Male,1999-12-06
21,INT-540,Intelligence Pariatur 1,953,Completed,2025-09-01,2025-11-13,241,SN-2022-1132,Willem,Sompisi,willem.sompisi@mantshinga-nyawokhulu.com,Cadet,Active,Company Sunt 93,+27 78 682 5036,Male,1999-12-06
13,ENG-947,Engineering Quasi 2,954,Completed,2025-05-08,2025-07-01,241,SN-2022-1132,Willem,Sompisi,willem.sompisi@mantshinga-nyawokhulu.com,Cadet,Active,Company Sunt 93,+27 78 682 5036,Male,1999-12-06
1,INT-179,Intelligence Occaecati 4,955,Completed,2025-01-21,2025-03-29,241,SN-2022-1132,Willem,Sompisi,willem.sompisi@mantshinga-nyawokhulu.com,Cadet,Active,Company Sunt 93,+27 78 682 5036,Male,1999-12-06
23,INT-111,Intelligence Est 2,956,Completed,2025-01-22,2025-03-16,242,SN-2025-2171,Tendai,Molefe,tendai.molefe@smith.biz,Private,Active,Company Saepe 36,+27 72 734 5552,Female,2001-01-30
4,TAC-784,Tactics Harum 4,957,Completed,2026-01-03,2026-03-03,242,SN-2025-2171,Tendai,Molefe,tendai.molefe@smith.biz,Private,Active,Company Saepe 36,+27 72 734 5552,Female,2001-01-30
1,INT-179,Intelligence Occaecati 4,958,Failed,2026-01-10,2026-03-05,242,SN-2025-2171,Tendai,Molefe,tendai.molefe@smith.biz,Private,Active,Company Saepe 36,+27 72 734 5552,Female,2001-01-30
25,LEA-987,Leadership Corporis 2,959,Failed,2025-08-05,2025-10-11,243,SN-2021-4472,Damian,Bartlett,damian.bartlett@freeman.com,Cadet,Active,Company Saepe 36,+27 78 124 4609,Female,1997-05-08
18,ENG-849,Engineering Natus 3,960,Completed,2025-12-01,2026-02-24,243,SN-2021-4472,Damian,Bartlett,damian.bartlett@freeman.com,Cadet,Active,Company Saepe 36,+27 78 124 4609,Female,1997-05-08
19,WEA-297,Weapons Doloremque 4,961,Completed,2025-09-18,2025-12-11,243,SN-2021-4472,Damian,Bartlett,damian.bartlett@freeman.com,Cadet,Active,Company Saepe 36,+27 78 124 4609,Female,1997-05-08
3,TAC-160,Tactics Reprehenderit 4,962,Failed,2025-09-21,2025-10-25,243,SN-2021-4472,Damian,Bartlett,damian.bartlett@freeman.com,Cadet,Active,Company Saepe 36,+27 78 124 4609,Female,1997-05-08
3,TAC-160,Tactics Reprehenderit 4,963,Completed,2025-10-28,2026-01-01,244,SN-2023-5893,Leah,Wasendlunkulu,leah.wasendlunkulu@mphazima.com,Cadet,Active,Company Adipisci 10,+27 60 395 2191,Female,2001-03-27
13,ENG-947,Engineering Quasi 2,964,Failed,2025-09-15,2025-12-10,244,SN-2023-5893,Leah,Wasendlunkulu,leah.wasendlunkulu@mphazima.com,Cadet,Active,Company Adipisci 10,+27 60 395 2191,Female,2001-03-27
2,ENG-406,Engineering Impedit 2,965,Completed,2025-12-19,2026-02-01,244,SN-2023-5893,Leah,Wasendlunkulu,leah.wasendlunkulu@mphazima.com,Cadet,Active,Company Adipisci 10,+27 60 395 2191,Female,2001-03-27
8,TAC-839,Tactics Magni 2,966,Failed,2025-01-19,2025-03-15,244,SN-2023-5893,Leah,Wasendlunkulu,leah.wasendlunkulu@mphazima.com,Cadet,Active,Company Adipisci 10,+27 60 395 2191,Female,2001-03-27
29,ENG-19,Engineering Similique 1,967,Completed,2025-11-09,2026-01-23,245,SN-2023-8539,Jean,Mthabela,jean.mthabela@malinga-bhengu.com,Private,Active,Company Id 33,+27 78 863 2007,Female,2003-04-03
14,INT-386,Intelligence Consequatur 5,968,Completed,2025-08-27,2025-11-17,245,SN-2023-8539,Jean,Mthabela,jean.mthabela@malinga-bhengu.com,Private,Active,Company Id 33,+27 78 863 2007,Female,2003-04-03
23,INT-111,Intelligence Est 2,969,Completed,2025-05-22,2025-06-21,245,SN-2023-8539,Jean,Mthabela,jean.mthabela@malinga-bhengu.com,Private,Active,Company Id 33,+27 78 863 2007,Female,2003-04-03
18,ENG-849,Engineering Natus 3,970,Completed,2025-07-09,2025-08-27,245,SN-2023-8539,Jean,Mthabela,jean.mthabela@malinga-bhengu.com,Private,Active,Company Id 33,+27 78 863 2007,Female,2003-04-03
11,INT-616,Intelligence Laboriosam 4,971,Completed,2025-05-20,2025-08-15,246,SN-2020-601,William,Moore,william.moore@matthews-pearce.info,Cadet,Active,Company Id 33,+27 79 365 5592,Female,2006-09-07
9,ENG-738,Engineering Magnam 1,972,Completed,2025-12-05,2026-01-24,246,SN-2020-601,William,Moore,william.moore@matthews-pearce.info,Cadet,Active,Company Id 33,+27 79 365 5592,Female,2006-09-07
21,INT-540,Intelligence Pariatur 1,973,Completed,2025-06-12,2025-07-31,246,SN-2020-601,William,Moore,william.moore@matthews-pearce.info,Cadet,Active,Company Id 33,+27 79 365 5592,Female,2006-09-07
